,Property,Value,Group,Cohort,Level
465,assortativity,-0.4320043463724513,control,ZellerG_2014,phylum
466,Node,13.0,control,ZellerG_2014,phylum
467,Edge,32.0,control,ZellerG_2014,phylum
468,density,0.5151515151515151,control,ZellerG_2014,phylum
469,transitivity,0.5192307692307693,control,ZellerG_2014,phylum
470,algebraic_connectivity,1.0000000000000027,control,ZellerG_2014,phylum
471,assortativity,-0.5224303478671495,control,ZellerG_2014,phylum
472,Node,12.0,control,ZellerG_2014,phylum
473,Edge,34.0,control,ZellerG_2014,phylum
474,density,0.4444444444444444,CRC,ZellerG_2014,phylum
475,transitivity,0.391304347826087,CRC,ZellerG_2014,phylum
476,algebraic_connectivity,0.0,CRC,ZellerG_2014,phylum
477,assortativity,-0.17801047120418828,CRC,ZellerG_2014,phylum
478,Node,9.0,CRC,ZellerG_2014,phylum
479,Edge,16.0,CRC,ZellerG_2014,phylum
480,density,0.34615384615384615,CRC,ZellerG_2014,phylum
481,transitivity,0.3879310344827586,CRC,ZellerG_2014,phylum
482,algebraic_connectivity,0.8038475772934186,CRC,ZellerG_2014,phylum
483,assortativity,-0.609913793103449,CRC,ZellerG_2014,phylum
484,Node,13.0,CRC,ZellerG_2014,phylum
485,Edge,27.0,CRC,ZellerG_2014,phylum
486,density,0.36363636363636365,control,ZellerG_2014,phylum
487,transitivity,0.24324324324324326,control,ZellerG_2014,phylum
488,algebraic_connectivity,1.0000000000000173,control,ZellerG_2014,phylum
489,assortativity,-0.5144119781017089,control,ZellerG_2014,phylum
490,Node,12.0,control,ZellerG_2014,phylum
491,Edge,24.0,control,ZellerG_2014,phylum
492,density,0.5555555555555556,CRC,ZellerG_2014,phylum
493,transitivity,0.5217391304347826,CRC,ZellerG_2014,phylum
494,algebraic_connectivity,0.8101838754820174,CRC,ZellerG_2014,phylum
495,assortativity,-0.3195361284567355,CRC,ZellerG_2014,phylum
496,Node,10.0,CRC,ZellerG_2014,phylum
497,Edge,25.0,CRC,ZellerG_2014,phylum
498,density,0.32051282051282054,control,ZellerG_2014,phylum
499,transitivity,0.32142857142857145,control,ZellerG_2014,phylum
500,algebraic_connectivity,0.0,control,ZellerG_2014,phylum
501,assortativity,-0.5162859923292684,control,ZellerG_2014,phylum
502,Node,13.0,control,ZellerG_2014,phylum
503,Edge,25.0,control,ZellerG_2014,phylum
504,density,0.4393939393939394,CRC,ZellerG_2014,phylum
505,transitivity,0.4594594594594595,CRC,ZellerG_2014,phylum
506,algebraic_connectivity,0.9543140157617325,CRC,ZellerG_2014,phylum
507,assortativity,-0.5445092123377957,CRC,ZellerG_2014,phylum
508,Node,12.0,CRC,ZellerG_2014,phylum
509,Edge,29.0,CRC,ZellerG_2014,phylum
510,density,0.45454545454545453,CRC,ZellerG_2014,phylum
511,transitivity,0.504950495049505,CRC,ZellerG_2014,phylum
512,algebraic_connectivity,0.0,CRC,ZellerG_2014,phylum
513,assortativity,-0.33211344922232405,CRC,ZellerG_2014,phylum
514,Node,12.0,CRC,ZellerG_2014,phylum
515,Edge,30.0,CRC,ZellerG_2014,phylum
516,density,0.38461538461538464,control,ZellerG_2014,phylum
517,transitivity,0.48148148148148145,control,ZellerG_2014,phylum
518,algebraic_connectivity,0.8441135412152806,control,ZellerG_2014,phylum
519,assortativity,-0.6217857865964785,control,ZellerG_2014,phylum
520,Node,14.0,control,ZellerG_2014,phylum
521,Edge,35.0,control,ZellerG_2014,phylum
522,density,0.5277777777777778,CRC,ZellerG_2014,phylum
523,transitivity,0.40384615384615385,CRC,ZellerG_2014,phylum
524,algebraic_connectivity,1.0000000000000064,CRC,ZellerG_2014,phylum
525,assortativity,-0.49552405818724315,CRC,ZellerG_2014,phylum
526,Node,9.0,CRC,ZellerG_2014,phylum
527,Edge,19.0,CRC,ZellerG_2014,phylum
528,density,0.5303030303030303,control,ZellerG_2014,phylum
529,transitivity,0.5960264900662252,control,ZellerG_2014,phylum
530,algebraic_connectivity,0.8106190248042506,control,ZellerG_2014,phylum
531,assortativity,-0.39873417721518994,control,ZellerG_2014,phylum
532,Node,12.0,control,ZellerG_2014,phylum
533,Edge,35.0,control,ZellerG_2014,phylum
534,density,0.3787878787878788,control,ZellerG_2014,phylum
535,transitivity,0.3614457831325301,control,ZellerG_2014,phylum
536,algebraic_connectivity,0.7575314050741764,control,ZellerG_2014,phylum
537,assortativity,-0.5701153267591513,control,ZellerG_2014,phylum
538,Node,12.0,control,ZellerG_2014,phylum
539,Edge,25.0,control,ZellerG_2014,phylum
540,density,0.6060606060606061,control,ZellerG_2014,phylum
541,transitivity,0.7009345794392523,control,ZellerG_2014,phylum
542,algebraic_connectivity,1.0000000000000067,control,ZellerG_2014,phylum
543,assortativity,-0.4857042747021733,control,ZellerG_2014,phylum
544,Node,12.0,control,ZellerG_2014,phylum
545,Edge,40.0,control,ZellerG_2014,phylum
546,density,0.5,CRC,ZellerG_2014,phylum
547,transitivity,0.47368421052631576,CRC,ZellerG_2014,phylum
548,algebraic_connectivity,0.0,CRC,ZellerG_2014,phylum
549,assortativity,-0.37408448963194213,CRC,ZellerG_2014,phylum
550,Node,12.0,CRC,ZellerG_2014,phylum
551,Edge,33.0,CRC,ZellerG_2014,phylum
552,density,0.3238095238095238,CRC,ZellerG_2014,phylum
553,transitivity,0.3541666666666667,CRC,ZellerG_2014,phylum
554,algebraic_connectivity,0.7578381873729686,CRC,ZellerG_2014,phylum
555,assortativity,-0.5431164901664145,CRC,ZellerG_2014,phylum
556,Node,15.0,CRC,ZellerG_2014,phylum
557,Edge,34.0,CRC,ZellerG_2014,phylum
558,density,0.358974358974359,control,ZellerG_2014,phylum
559,transitivity,0.3609022556390977,control,ZellerG_2014,phylum
560,algebraic_connectivity,0.9807979335288721,control,ZellerG_2014,phylum
561,assortativity,-0.6375969621239164,control,ZellerG_2014,phylum
562,Node,13.0,control,ZellerG_2014,phylum
563,Edge,28.0,control,ZellerG_2014,phylum
564,density,0.4,control,ZellerG_2014,phylum
565,transitivity,0.28,control,ZellerG_2014,phylum
566,algebraic_connectivity,1.0000000000000147,control,ZellerG_2014,phylum
567,assortativity,-0.6210117963739998,control,ZellerG_2014,phylum
568,Node,11.0,control,ZellerG_2014,phylum
569,Edge,22.0,control,ZellerG_2014,phylum
570,density,0.5333333333333333,CRC,ZellerG_2014,phylum
571,transitivity,0.391304347826087,CRC,ZellerG_2014,phylum
572,algebraic_connectivity,0.9620690942089901,CRC,ZellerG_2014,phylum
573,assortativity,-0.4230582524271838,CRC,ZellerG_2014,phylum
574,Node,10.0,CRC,ZellerG_2014,phylum
575,Edge,24.0,CRC,ZellerG_2014,phylum
576,density,0.35833333333333334,CRC,ZellerG_2014,phylum
577,transitivity,0.5769230769230769,CRC,ZellerG_2014,phylum
578,algebraic_connectivity,0.7920054713982794,CRC,ZellerG_2014,phylum
579,assortativity,-0.558458374590602,CRC,ZellerG_2014,phylum
580,Node,16.0,CRC,ZellerG_2014,phylum
581,Edge,43.0,CRC,ZellerG_2014,phylum
582,density,0.6222222222222222,CRC,ZellerG_2014,phylum
583,transitivity,0.6160714285714286,CRC,ZellerG_2014,phylum
584,algebraic_connectivity,1.000000000000007,CRC,ZellerG_2014,phylum
585,assortativity,-0.5070870200154619,CRC,ZellerG_2014,phylum
586,Node,10.0,CRC,ZellerG_2014,phylum
587,Edge,28.0,CRC,ZellerG_2014,phylum
588,density,0.6209150326797386,CRC,ZellerG_2014,phylum
589,transitivity,0.7682119205298014,CRC,ZellerG_2014,phylum
590,algebraic_connectivity,0.9921458289675145,CRC,ZellerG_2014,phylum
591,assortativity,-0.37043322096323666,CRC,ZellerG_2014,phylum
592,Node,18.0,CRC,ZellerG_2014,phylum
593,Edge,95.0,CRC,ZellerG_2014,phylum
594,density,0.48717948717948717,CRC,ZellerG_2014,phylum
595,transitivity,0.5513513513513514,CRC,ZellerG_2014,phylum
596,algebraic_connectivity,0.8893098849363458,CRC,ZellerG_2014,phylum
597,assortativity,-0.547436318571388,CRC,ZellerG_2014,phylum
598,Node,13.0,CRC,ZellerG_2014,phylum
599,Edge,38.0,CRC,ZellerG_2014,phylum
600,density,0.32727272727272727,CRC,ZellerG_2014,phylum
601,transitivity,0.23076923076923078,CRC,ZellerG_2014,phylum
602,algebraic_connectivity,0.0,CRC,ZellerG_2014,phylum
603,assortativity,-0.4556765163297044,CRC,ZellerG_2014,phylum
604,Node,11.0,CRC,ZellerG_2014,phylum
605,Edge,18.0,CRC,ZellerG_2014,phylum
606,density,0.4230769230769231,CRC,ZellerG_2014,phylum
607,transitivity,0.41007194244604317,CRC,ZellerG_2014,phylum
608,algebraic_connectivity,0.9004534464648628,CRC,ZellerG_2014,phylum
609,assortativity,-0.5359537493158187,CRC,ZellerG_2014,phylum
610,Node,13.0,CRC,ZellerG_2014,phylum
611,Edge,33.0,CRC,ZellerG_2014,phylum
612,density,0.29523809523809524,control,ZellerG_2014,phylum
613,transitivity,0.3076923076923077,control,ZellerG_2014,phylum
614,algebraic_connectivity,0.6856316333056219,control,ZellerG_2014,phylum
615,assortativity,-0.5245029196540766,control,ZellerG_2014,phylum
616,Node,15.0,control,ZellerG_2014,phylum
617,Edge,31.0,control,ZellerG_2014,phylum
618,density,0.37362637362637363,control,ZellerG_2014,phylum
619,transitivity,0.5036496350364964,control,ZellerG_2014,phylum
620,algebraic_connectivity,0.7333415553597775,control,ZellerG_2014,phylum
621,assortativity,-0.4028232214639617,control,ZellerG_2014,phylum
622,Node,14.0,control,ZellerG_2014,phylum
623,Edge,34.0,control,ZellerG_2014,phylum
624,density,0.4393939393939394,control,ZellerG_2014,phylum
625,transitivity,0.4326923076923077,control,ZellerG_2014,phylum
626,algebraic_connectivity,1.000000000000005,control,ZellerG_2014,phylum
627,assortativity,-0.5292309476858836,control,ZellerG_2014,phylum
628,Node,12.0,control,ZellerG_2014,phylum
629,Edge,29.0,control,ZellerG_2014,phylum
630,density,0.38461538461538464,CRC,ZellerG_2014,phylum
631,transitivity,0.358974358974359,CRC,ZellerG_2014,phylum
632,algebraic_connectivity,0.8561635438372924,CRC,ZellerG_2014,phylum
633,assortativity,-0.5516076566996119,CRC,ZellerG_2014,phylum
634,Node,13.0,CRC,ZellerG_2014,phylum
635,Edge,30.0,CRC,ZellerG_2014,phylum
636,density,0.7142857142857143,control,ZellerG_2014,phylum
637,transitivity,0.7090909090909091,control,ZellerG_2014,phylum
638,algebraic_connectivity,0.8377223398316254,control,ZellerG_2014,phylum
639,assortativity,-0.38793103448275795,control,ZellerG_2014,phylum
640,Node,8.0,control,ZellerG_2014,phylum
641,Edge,20.0,control,ZellerG_2014,phylum
642,density,0.5151515151515151,control,ZellerG_2014,phylum
643,transitivity,0.5333333333333333,control,ZellerG_2014,phylum
644,algebraic_connectivity,1.000000000000011,control,ZellerG_2014,phylum
645,assortativity,-0.38487827831298316,control,ZellerG_2014,phylum
646,Node,12.0,control,ZellerG_2014,phylum
647,Edge,34.0,control,ZellerG_2014,phylum
648,density,0.32967032967032966,control,ZellerG_2014,phylum
649,transitivity,0.4358974358974359,control,ZellerG_2014,phylum
650,algebraic_connectivity,0.7163803287278496,control,ZellerG_2014,phylum
651,assortativity,-0.4327851735839211,control,ZellerG_2014,phylum
652,Node,14.0,control,ZellerG_2014,phylum
653,Edge,30.0,control,ZellerG_2014,phylum
654,density,0.38461538461538464,control,ZellerG_2014,phylum
655,transitivity,0.42857142857142855,control,ZellerG_2014,phylum
656,algebraic_connectivity,0.7585140096985591,control,ZellerG_2014,phylum
657,assortativity,-0.5293740849194735,control,ZellerG_2014,phylum
658,Node,13.0,control,ZellerG_2014,phylum
659,Edge,30.0,control,ZellerG_2014,phylum
660,density,0.32967032967032966,control,ZellerG_2014,phylum
661,transitivity,0.336,control,ZellerG_2014,phylum
662,algebraic_connectivity,1.0000000000000064,control,ZellerG_2014,phylum
663,assortativity,-0.6131297995879379,control,ZellerG_2014,phylum
664,Node,14.0,control,ZellerG_2014,phylum
665,Edge,30.0,control,ZellerG_2014,phylum
666,density,0.32051282051282054,control,ZellerG_2014,phylum
667,transitivity,0.27835051546391754,control,ZellerG_2014,phylum
668,algebraic_connectivity,0.908218020050816,control,ZellerG_2014,phylum
669,assortativity,-0.655488706973075,control,ZellerG_2014,phylum
670,Node,13.0,control,ZellerG_2014,phylum
671,Edge,25.0,control,ZellerG_2014,phylum
672,density,0.5256410256410257,CRC,ZellerG_2014,phylum
673,transitivity,0.584070796460177,CRC,ZellerG_2014,phylum
674,algebraic_connectivity,1.000000000000004,CRC,ZellerG_2014,phylum
675,assortativity,-0.5632193883639455,CRC,ZellerG_2014,phylum
676,Node,13.0,CRC,ZellerG_2014,phylum
677,Edge,41.0,CRC,ZellerG_2014,phylum
678,density,0.46153846153846156,CRC,ZellerG_2014,phylum
679,transitivity,0.5117647058823529,CRC,ZellerG_2014,phylum
680,algebraic_connectivity,1.0000000000000049,CRC,ZellerG_2014,phylum
681,assortativity,-0.5936162831039669,CRC,ZellerG_2014,phylum
682,Node,13.0,CRC,ZellerG_2014,phylum
683,Edge,36.0,CRC,ZellerG_2014,phylum
684,density,0.4358974358974359,CRC,YachidaS_2019,phylum
685,transitivity,0.5084745762711864,CRC,YachidaS_2019,phylum
686,algebraic_connectivity,0.0,CRC,YachidaS_2019,phylum
687,assortativity,-0.29689433673168814,CRC,YachidaS_2019,phylum
688,Node,13.0,CRC,YachidaS_2019,phylum
689,Edge,34.0,CRC,YachidaS_2019,phylum
690,density,0.4727272727272727,CRC,YachidaS_2019,phylum
691,transitivity,0.4647887323943662,CRC,YachidaS_2019,phylum
692,algebraic_connectivity,0.0,CRC,YachidaS_2019,phylum
693,assortativity,-0.345624817091017,CRC,YachidaS_2019,phylum
694,Node,11.0,CRC,YachidaS_2019,phylum
695,Edge,26.0,CRC,YachidaS_2019,phylum
696,density,0.3787878787878788,CRC,YachidaS_2019,phylum
697,transitivity,0.3050847457627119,CRC,YachidaS_2019,phylum
698,algebraic_connectivity,0.5959310928315547,CRC,YachidaS_2019,phylum
699,assortativity,-0.38410419989367306,CRC,YachidaS_2019,phylum
700,Node,12.0,CRC,YachidaS_2019,phylum
701,Edge,25.0,CRC,YachidaS_2019,phylum
702,density,0.3076923076923077,CRC,YachidaS_2019,phylum
703,transitivity,0.21,CRC,YachidaS_2019,phylum
704,algebraic_connectivity,1.000000000000038,CRC,YachidaS_2019,phylum
705,assortativity,-0.5078451882845184,CRC,YachidaS_2019,phylum
706,Node,14.0,CRC,YachidaS_2019,phylum
707,Edge,28.0,CRC,YachidaS_2019,phylum
708,density,0.3484848484848485,control,YachidaS_2019,phylum
709,transitivity,0.34615384615384615,control,YachidaS_2019,phylum
710,algebraic_connectivity,0.7205439831308766,control,YachidaS_2019,phylum
711,assortativity,-0.6210816684778062,control,YachidaS_2019,phylum
712,Node,12.0,control,YachidaS_2019,phylum
713,Edge,23.0,control,YachidaS_2019,phylum
714,density,0.36363636363636365,CRC,YachidaS_2019,phylum
715,transitivity,0.3333333333333333,CRC,YachidaS_2019,phylum
716,algebraic_connectivity,0.4137962383717465,CRC,YachidaS_2019,phylum
717,assortativity,-0.35728542914171585,CRC,YachidaS_2019,phylum
718,Node,11.0,CRC,YachidaS_2019,phylum
719,Edge,20.0,CRC,YachidaS_2019,phylum
720,density,0.509090909090909,CRC,YachidaS_2019,phylum
721,transitivity,0.5,CRC,YachidaS_2019,phylum
722,algebraic_connectivity,0.822140905228656,CRC,YachidaS_2019,phylum
723,assortativity,-0.4104357798165136,CRC,YachidaS_2019,phylum
724,Node,11.0,CRC,YachidaS_2019,phylum
725,Edge,28.0,CRC,YachidaS_2019,phylum
726,density,0.34615384615384615,CRC,YachidaS_2019,phylum
727,transitivity,0.3870967741935484,CRC,YachidaS_2019,phylum
728,algebraic_connectivity,0.0,CRC,YachidaS_2019,phylum
729,assortativity,-0.5302181506623618,CRC,YachidaS_2019,phylum
730,Node,13.0,CRC,YachidaS_2019,phylum
731,Edge,27.0,CRC,YachidaS_2019,phylum
732,density,0.5555555555555556,CRC,YachidaS_2019,phylum
733,transitivity,0.42857142857142855,CRC,YachidaS_2019,phylum
734,algebraic_connectivity,1.000000000000004,CRC,YachidaS_2019,phylum
735,assortativity,-0.48856248495063787,CRC,YachidaS_2019,phylum
736,Node,10.0,CRC,YachidaS_2019,phylum
737,Edge,25.0,CRC,YachidaS_2019,phylum
738,density,0.3626373626373626,CRC,YachidaS_2019,phylum
739,transitivity,0.4015748031496063,CRC,YachidaS_2019,phylum
740,algebraic_connectivity,0.7811785363471717,CRC,YachidaS_2019,phylum
741,assortativity,-0.4749089844679021,CRC,YachidaS_2019,phylum
742,Node,14.0,CRC,YachidaS_2019,phylum
743,Edge,33.0,CRC,YachidaS_2019,phylum
744,density,0.31868131868131866,CRC,YachidaS_2019,phylum
745,transitivity,0.34285714285714286,CRC,YachidaS_2019,phylum
746,algebraic_connectivity,0.0,CRC,YachidaS_2019,phylum
747,assortativity,-0.5164125779013822,CRC,YachidaS_2019,phylum
748,Node,14.0,CRC,YachidaS_2019,phylum
749,Edge,29.0,CRC,YachidaS_2019,phylum
750,density,0.5833333333333334,CRC,YachidaS_2019,phylum
751,transitivity,0.5555555555555556,CRC,YachidaS_2019,phylum
752,algebraic_connectivity,0.7886917626447558,CRC,YachidaS_2019,phylum
753,assortativity,-0.44837340876944937,CRC,YachidaS_2019,phylum
754,Node,9.0,CRC,YachidaS_2019,phylum
755,Edge,21.0,CRC,YachidaS_2019,phylum
756,density,0.358974358974359,CRC,YachidaS_2019,phylum
757,transitivity,0.38372093023255816,CRC,YachidaS_2019,phylum
758,algebraic_connectivity,0.6847946046277392,CRC,YachidaS_2019,phylum
759,assortativity,-0.43299425033171235,CRC,YachidaS_2019,phylum
760,Node,13.0,CRC,YachidaS_2019,phylum
761,Edge,28.0,CRC,YachidaS_2019,phylum
762,density,0.48484848484848486,control,YachidaS_2019,phylum
763,transitivity,0.525,control,YachidaS_2019,phylum
764,algebraic_connectivity,0.8016032792365406,control,YachidaS_2019,phylum
765,assortativity,-0.31113801452784456,control,YachidaS_2019,phylum
766,Node,12.0,control,YachidaS_2019,phylum
767,Edge,32.0,control,YachidaS_2019,phylum
768,density,0.38461538461538464,control,YachidaS_2019,phylum
769,transitivity,0.391304347826087,control,YachidaS_2019,phylum
770,algebraic_connectivity,0.9099805046228349,control,YachidaS_2019,phylum
771,assortativity,-0.5326402760123482,control,YachidaS_2019,phylum
772,Node,13.0,control,YachidaS_2019,phylum
773,Edge,30.0,control,YachidaS_2019,phylum
774,density,0.5111111111111111,control,YachidaS_2019,phylum
775,transitivity,0.5263157894736842,control,YachidaS_2019,phylum
776,algebraic_connectivity,0.6072649235262164,control,YachidaS_2019,phylum
777,assortativity,-0.016532313157534916,control,YachidaS_2019,phylum
778,Node,10.0,control,YachidaS_2019,phylum
779,Edge,23.0,control,YachidaS_2019,phylum
780,density,0.4,CRC,YachidaS_2019,phylum
781,transitivity,0.43636363636363634,CRC,YachidaS_2019,phylum
782,algebraic_connectivity,0.0,CRC,YachidaS_2019,phylum
783,assortativity,-0.3233830845771136,CRC,YachidaS_2019,phylum
784,Node,11.0,CRC,YachidaS_2019,phylum
785,Edge,22.0,CRC,YachidaS_2019,phylum
786,density,0.4909090909090909,control,YachidaS_2019,phylum
787,transitivity,0.6,control,YachidaS_2019,phylum
788,algebraic_connectivity,0.8011226143722923,control,YachidaS_2019,phylum
789,assortativity,-0.36057791537667727,control,YachidaS_2019,phylum
790,Node,11.0,control,YachidaS_2019,phylum
791,Edge,27.0,control,YachidaS_2019,phylum
792,density,0.34615384615384615,control,YachidaS_2019,phylum
793,transitivity,0.38823529411764707,control,YachidaS_2019,phylum
794,algebraic_connectivity,0.0,control,YachidaS_2019,phylum
795,assortativity,-0.3528088400714615,control,YachidaS_2019,phylum
796,Node,13.0,control,YachidaS_2019,phylum
797,Edge,27.0,control,YachidaS_2019,phylum
798,density,0.36363636363636365,control,YachidaS_2019,phylum
799,transitivity,0.2857142857142857,control,YachidaS_2019,phylum
800,algebraic_connectivity,0.0,control,YachidaS_2019,phylum
801,assortativity,-0.34613549618320655,control,YachidaS_2019,phylum
802,Node,11.0,control,YachidaS_2019,phylum
803,Edge,20.0,control,YachidaS_2019,phylum
804,density,0.4393939393939394,CRC,YachidaS_2019,phylum
805,transitivity,0.4954128440366973,CRC,YachidaS_2019,phylum
806,algebraic_connectivity,0.7808116556359375,CRC,YachidaS_2019,phylum
807,assortativity,-0.4974727321096037,CRC,YachidaS_2019,phylum
808,Node,12.0,CRC,YachidaS_2019,phylum
809,Edge,29.0,CRC,YachidaS_2019,phylum
810,density,0.42424242424242425,CRC,YachidaS_2019,phylum
811,transitivity,0.36666666666666664,CRC,YachidaS_2019,phylum
812,algebraic_connectivity,0.8284136048777044,CRC,YachidaS_2019,phylum
813,assortativity,-0.454016336519064,CRC,YachidaS_2019,phylum
814,Node,12.0,CRC,YachidaS_2019,phylum
815,Edge,28.0,CRC,YachidaS_2019,phylum
816,density,0.75,CRC,YachidaS_2019,phylum
817,transitivity,0.574468085106383,CRC,YachidaS_2019,phylum
818,algebraic_connectivity,0.9442378301973167,CRC,YachidaS_2019,phylum
