,Microhomology,Group
1358,2,HGT_Junction
1359,2,Expected
1360,3,HGT_Junction
1361,1,Expected
1362,1,HGT_Junction
1363,1,Expected
1364,0,HGT_Junction
1365,1,Expected
1366,0,HGT_Junction
1367,0,Expected
1368,3,HGT_Junction
1369,3,Expected
1370,0,HGT_Junction
1371,0,Expected
1372,1,HGT_Junction
1373,0,Expected
1374,1,HGT_Junction
1375,1,Expected
1376,1,HGT_Junction
1377,0,Expected
1378,2,HGT_Junction
1379,0,Expected
1380,4,HGT_Junction
1381,3,Expected
1382,1,HGT_Junction
1383,5,Expected
1384,2,HGT_Junction
1385,0,Expected
1386,2,HGT_Junction
1387,1,Expected
1388,3,HGT_Junction
1389,1,Expected
1390,18,HGT_Junction
1391,0,Expected
1392,1,HGT_Junction
1393,4,Expected
1394,0,HGT_Junction
1395,0,Expected
1396,1,HGT_Junction
1397,10,Expected
1398,4,HGT_Junction
1399,1,Expected
1400,0,HGT_Junction
1401,1,Expected
1402,10,HGT_Junction
1403,1,Expected
1404,0,HGT_Junction
1405,1,Expected
1406,2,HGT_Junction
1407,0,Expected
1408,4,HGT_Junction
1409,2,Expected
1410,1,HGT_Junction
1411,0,Expected
1412,0,HGT_Junction
1413,1,Expected
1414,1,HGT_Junction
1415,1,Expected
1416,2,HGT_Junction
1417,0,Expected
1418,1,HGT_Junction
1419,2,Expected
1420,1,HGT_Junction
1421,0,Expected
1422,1,HGT_Junction
1423,4,Expected
1424,1,HGT_Junction
1425,7,Expected
1426,1,HGT_Junction
1427,0,Expected
1428,1,HGT_Junction
1429,0,Expected
1430,1,HGT_Junction
1431,0,Expected
1432,4,HGT_Junction
1433,3,Expected
1434,0,HGT_Junction
1435,4,Expected
1436,0,HGT_Junction
1437,0,Expected
1438,1,HGT_Junction
1439,0,Expected
1440,4,HGT_Junction
1441,4,Expected
1442,1,HGT_Junction
1443,1,Expected
1444,8,HGT_Junction
1445,1,Expected
1446,0,HGT_Junction
1447,4,Expected
1448,2,HGT_Junction
1449,0,Expected
1450,0,HGT_Junction
1451,1,Expected
1452,0,HGT_Junction
1453,2,Expected
1454,13,HGT_Junction
1455,0,Expected
1456,0,HGT_Junction
1457,0,Expected
1458,7,HGT_Junction
1459,1,Expected
1460,5,HGT_Junction
1461,1,Expected
1462,0,HGT_Junction
1463,5,Expected
1464,0,HGT_Junction
1465,3,Expected
1466,2,HGT_Junction
1467,3,Expected
1468,0,HGT_Junction
1469,1,Expected
1470,2,HGT_Junction
1471,0,Expected
1472,0,HGT_Junction
1473,1,Expected
1474,0,HGT_Junction
1475,0,Expected
1476,3,HGT_Junction
1477,2,Expected
1478,0,HGT_Junction
1479,0,Expected
1480,1,HGT_Junction
1481,2,Expected
1482,11,HGT_Junction
1483,2,Expected
1484,0,HGT_Junction
1485,0,Expected
1486,1,HGT_Junction
1487,0,Expected
1488,0,HGT_Junction
1489,7,Expected
1490,1,HGT_Junction
1491,1,Expected
1492,1,HGT_Junction
1493,1,Expected
1494,0,HGT_Junction
1495,1,Expected
1496,0,HGT_Junction
1497,0,Expected
1498,3,HGT_Junction
1499,0,Expected
1500,0,HGT_Junction
1501,0,Expected
1502,2,HGT_Junction
1503,0,Expected
1504,1,HGT_Junction
1505,0,Expected
1506,1,HGT_Junction
1507,2,Expected
1508,0,HGT_Junction
1509,5,Expected
1510,1,HGT_Junction
1511,1,Expected
1512,1,HGT_Junction
1513,1,Expected
1514,11,HGT_Junction
1515,4,Expected
1516,18,HGT_Junction
1517,2,Expected
1518,12,HGT_Junction
1519,1,Expected
1520,1,HGT_Junction
1521,0,Expected
1522,0,HGT_Junction
1523,5,Expected
1524,20,HGT_Junction
1525,1,Expected
1526,6,HGT_Junction
1527,0,Expected
1528,2,HGT_Junction
1529,1,Expected
1530,0,HGT_Junction
1531,0,Expected
1532,2,HGT_Junction
1533,0,Expected
1534,0,HGT_Junction
1535,0,Expected
1536,0,HGT_Junction
1537,0,Expected
1538,1,HGT_Junction
1539,1,Expected
1540,20,HGT_Junction
1541,0,Expected
1542,20,HGT_Junction
1543,0,Expected
1544,1,HGT_Junction
1545,1,Expected
1546,4,HGT_Junction
1547,1,Expected
1548,7,HGT_Junction
1549,0,Expected
1550,1,HGT_Junction
1551,1,Expected
1552,5,HGT_Junction
1553,1,Expected
1554,1,HGT_Junction
1555,0,Expected
1556,0,HGT_Junction
1557,0,Expected
1558,0,HGT_Junction
1559,1,Expected
1560,5,HGT_Junction
1561,4,Expected
1562,1,HGT_Junction
1563,0,Expected
1564,1,HGT_Junction
1565,0,Expected
1566,2,HGT_Junction
1567,1,Expected
1568,1,HGT_Junction
1569,1,Expected
1570,1,HGT_Junction
1571,6,Expected
1572,2,HGT_Junction
1573,0,Expected
1574,1,HGT_Junction
1575,0,Expected
1576,0,HGT_Junction
1577,1,Expected
1578,1,HGT_Junction
1579,0,Expected
1580,2,HGT_Junction
1581,2,Expected
1582,1,HGT_Junction
1583,0,Expected
1584,2,HGT_Junction
1585,8,Expected
1586,11,HGT_Junction
1587,9,Expected
1588,1,HGT_Junction
1589,1,Expected
1590,0,HGT_Junction
1591,3,Expected
1592,1,HGT_Junction
1593,0,Expected
1594,1,HGT_Junction
1595,0,Expected
1596,20,HGT_Junction
1597,1,Expected
1598,0,HGT_Junction
1599,0,Expected
1600,3,HGT_Junction
1601,4,Expected
1602,2,HGT_Junction
1603,1,Expected
1604,1,HGT_Junction
1605,1,Expected
1606,5,HGT_Junction
1607,1,Expected
1608,1,HGT_Junction
1609,0,Expected
1610,2,HGT_Junction
1611,1,Expected
1612,0,HGT_Junction
1613,0,Expected
1614,1,HGT_Junction
1615,5,Expected
1616,0,HGT_Junction
1617,1,Expected
1618,1,HGT_Junction
1619,0,Expected
1620,9,HGT_Junction
1621,2,Expected
1622,1,HGT_Junction
1623,1,Expected
1624,0,HGT_Junction
1625,0,Expected
1626,0,HGT_Junction
1627,0,Expected
1628,2,HGT_Junction
1629,1,Expected
1630,1,HGT_Junction
1631,1,Expected
1632,2,HGT_Junction
1633,0,Expected
1634,1,HGT_Junction
1635,1,Expected
1636,1,HGT_Junction
1637,0,Expected
1638,1,HGT_Junction
1639,0,Expected
1640,20,HGT_Junction
1641,0,Expected
1642,0,HGT_Junction
1643,1,Expected
1644,2,HGT_Junction
1645,0,Expected
1646,1,HGT_Junction
1647,0,Expected
1648,1,HGT_Junction
1649,2,Expected
1650,1,HGT_Junction
1651,0,Expected
1652,2,HGT_Junction
1653,2,Expected
1654,4,HGT_Junction
1655,1,Expected
1656,2,HGT_Junction
1657,0,Expected
1658,1,HGT_Junction
1659,0,Expected
1660,1,HGT_Junction
1661,0,Expected
1662,1,HGT_Junction
1663,0,Expected
1664,5,HGT_Junction
1665,1,Expected
1666,0,HGT_Junction
1667,14,Expected
1668,1,HGT_Junction
1669,5,Expected
1670,0,HGT_Junction
1671,7,Expected
1672,19,HGT_Junction
1673,3,Expected
1674,17,HGT_Junction
1675,2,Expected
1676,0,HGT_Junction
1677,1,Expected
1678,20,HGT_Junction
1679,2,Expected
1680,8,HGT_Junction
1681,2,Expected
1682,0,HGT_Junction
1683,4,Expected
1684,2,HGT_Junction
1685,4,Expected
1686,2,HGT_Junction
1687,0,Expected
1688,0,HGT_Junction
1689,0,Expected
1690,1,HGT_Junction
1691,2,Expected
1692,8,HGT_Junction
1693,1,Expected
1694,0,HGT_Junction
1695,0,Expected
1696,20,HGT_Junction
1697,0,Expected
1698,3,HGT_Junction
1699,0,Expected
1700,17,HGT_Junction
1701,0,Expected
1702,19,HGT_Junction
1703,0,Expected
1704,1,HGT_Junction
1705,1,Expected
1706,4,HGT_Junction
1707,0,Expected
1708,0,HGT_Junction
1709,0,Expected
1710,2,HGT_Junction
1711,0,Expected
1712,0,HGT_Junction
1713,2,Expected
1714,0,HGT_Junction
1715,3,Expected
1716,0,HGT_Junction
1717,0,Expected
1718,0,HGT_Junction
1719,1,Expected
1720,1,HGT_Junction
1721,5,Expected
1722,0,HGT_Junction
1723,1,Expected
1724,7,HGT_Junction
1725,1,Expected
1726,0,HGT_Junction
1727,1,Expected
1728,1,HGT_Junction
1729,0,Expected
1730,1,HGT_Junction
1731,0,Expected
1732,0,HGT_Junction
1733,0,Expected
1734,0,HGT_Junction
1735,1,Expected
1736,5,HGT_Junction
1737,0,Expected
1738,0,HGT_Junction
1739,0,Expected
1740,1,HGT_Junction
1741,0,Expected
1742,4,HGT_Junction
1743,0,Expected
1744,20,HGT_Junction
1745,7,Expected
1746,4,HGT_Junction
1747,1,Expected
1748,1,HGT_Junction
1749,4,Expected
1750,3,HGT_Junction
1751,1,Expected
1752,2,HGT_Junction
1753,1,Expected
1754,13,HGT_Junction
1755,0,Expected
1756,14,HGT_Junction
1757,0,Expected
1758,0,HGT_Junction
1759,6,Expected
1760,13,HGT_Junction
1761,1,Expected
1762,0,HGT_Junction
1763,1,Expected
1764,0,HGT_Junction
1765,2,Expected
1766,2,HGT_Junction
1767,1,Expected
1768,0,HGT_Junction
1769,0,Expected
1770,1,HGT_Junction
1771,0,Expected
1772,0,HGT_Junction
1773,0,Expected
1774,20,HGT_Junction
1775,0,Expected
1776,2,HGT_Junction
1777,10,Expected
1778,10,HGT_Junction
1779,1,Expected
1780,0,HGT_Junction
1781,0,Expected
1782,0,HGT_Junction
1783,1,Expected
1784,12,HGT_Junction
1785,2,Expected
1786,0,HGT_Junction
1787,0,Expected
1788,1,HGT_Junction
1789,1,Expected
1790,0,HGT_Junction
1791,0,Expected
1792,0,HGT_Junction
1793,2,Expected
1794,2,HGT_Junction
1795,0,Expected
1796,0,HGT_Junction
1797,1,Expected
1798,1,HGT_Junction
1799,2,Expected
1800,1,HGT_Junction
1801,0,Expected
1802,0,HGT_Junction
1803,4,Expected
1804,0,HGT_Junction
1805,0,Expected
1806,1,HGT_Junction
1807,1,Expected
1808,1,HGT_Junction
1809,0,Expected
1810,9,HGT_Junction
1811,0,Expected
1812,2,HGT_Junction
1813,1,Expected
1814,2,HGT_Junction
1815,1,Expected
1816,2,HGT_Junction
1817,8,Expected
1818,4,HGT_Junction
1819,0,Expected
1820,0,HGT_Junction
1821,0,Expected
1822,14,HGT_Junction
1823,0,Expected
1824,0,HGT_Junction
1825,1,Expected
1826,0,HGT_Junction
1827,1,Expected
1828,7,HGT_Junction
1829,0,Expected
1830,0,HGT_Junction
1831,3,Expected
1832,0,HGT_Junction
1833,4,Expected
1834,9,HGT_Junction
1835,1,Expected
1836,2,HGT_Junction
1837,5,Expected
1838,1,HGT_Junction
1839,2,Expected
1840,1,HGT_Junction
1841,5,Expected
1842,2,HGT_Junction
1843,4,Expected
1844,0,HGT_Junction
1845,4,Expected
1846,4,HGT_Junction
1847,1,Expected
1848,0,HGT_Junction
1849,0,Expected
1850,0,HGT_Junction
1851,4,Expected
1852,0,HGT_Junction
1853,0,Expected
1854,5,HGT_Junction
1855,0,Expected
1856,1,HGT_Junction
1857,0,Expected
1858,0,HGT_Junction
1859,1,Expected
1860,1,HGT_Junction
1861,0,Expected
1862,4,HGT_Junction
1863,0,Expected
1864,1,HGT_Junction
1865,2,Expected
1866,0,HGT_Junction
1867,0,Expected
1868,1,HGT_Junction
1869,0,Expected
1870,0,HGT_Junction
1871,0,Expected
1872,1,HGT_Junction
1873,1,Expected
1874,2,HGT_Junction
1875,0,Expected
1876,0,HGT_Junction
1877,0,Expected
1878,1,HGT_Junction
1879,0,Expected
1880,19,HGT_Junction
1881,1,Expected
1882,3,HGT_Junction
1883,0,Expected
1884,18,HGT_Junction
1885,0,Expected
1886,1,HGT_Junction
1887,5,Expected
1888,2,HGT_Junction
1889,4,Expected
1890,2,HGT_Junction
1891,1,Expected
1892,4,HGT_Junction
1893,2,Expected
1894,1,HGT_Junction
1895,2,Expected
1896,0,HGT_Junction
1897,0,Expected
1898,0,HGT_Junction
1899,1,Expected
1900,1,HGT_Junction
1901,4,Expected
1902,0,HGT_Junction
1903,0,Expected
1904,4,HGT_Junction
1905,5,Expected
1906,1,HGT_Junction
1907,1,Expected
1908,0,HGT_Junction
1909,2,Expected
1910,1,HGT_Junction
1911,0,Expected
1912,1,HGT_Junction
1913,0,Expected
1914,1,HGT_Junction
1915,1,Expected
1916,4,HGT_Junction
1917,7,Expected
1918,12,HGT_Junction
1919,5,Expected
1920,18,HGT_Junction
1921,1,Expected
1922,0,HGT_Junction
1923,1,Expected
1924,1,HGT_Junction
1925,0,Expected
1926,1,HGT_Junction
1927,1,Expected
1928,0,HGT_Junction
1929,3,Expected
1930,20,HGT_Junction
1931,17,Expected
1932,5,HGT_Junction
1933,0,Expected
1934,2,HGT_Junction
1935,0,Expected
1936,3,HGT_Junction
1937,4,Expected
1938,0,HGT_Junction
1939,0,Expected
1940,1,HGT_Junction
1941,1,Expected
1942,20,HGT_Junction
1943,1,Expected
1944,16,HGT_Junction
1945,2,Expected
1946,3,HGT_Junction
1947,2,Expected
1948,20,HGT_Junction
1949,0,Expected
1950,1,HGT_Junction
1951,0,Expected
1952,2,HGT_Junction
1953,0,Expected
1954,2,HGT_Junction
1955,0,Expected
1956,1,HGT_Junction
1957,1,Expected
1958,15,HGT_Junction
1959,1,Expected
1960,0,HGT_Junction
1961,1,Expected
1962,0,HGT_Junction
1963,0,Expected
1964,0,HGT_Junction
1965,0,Expected
1966,3,HGT_Junction
1967,2,Expected
1968,4,HGT_Junction
1969,2,Expected
1970,0,HGT_Junction
1971,0,Expected
1972,9,HGT_Junction
1973,0,Expected
1974,4,HGT_Junction
1975,0,Expected
1976,0,HGT_Junction
1977,0,Expected
1978,1,HGT_Junction
1979,0,Expected
1980,5,HGT_Junction
1981,1,Expected
1982,10,HGT_Junction
1983,1,Expected
1984,2,HGT_Junction
1985,0,Expected
1986,20,HGT_Junction
1987,2,Expected
1988,0,HGT_Junction
1989,0,Expected
1990,0,HGT_Junction
1991,4,Expected
1992,0,HGT_Junction
1993,3,Expected
1994,4,HGT_Junction
1995,0,Expected
1996,3,HGT_Junction
1997,0,Expected
1998,5,HGT_Junction
1999,2,Expected
2000,1,HGT_Junction
2001,2,Expected
2002,2,HGT_Junction
2003,3,Expected
2004,1,HGT_Junction
2005,2,Expected
2006,0,HGT_Junction
2007,5,Expected
2008,5,HGT_Junction
2009,4,Expected
2010,1,HGT_Junction
2011,2,Expected
2012,12,HGT_Junction
2013,1,Expected
2014,3,HGT_Junction
2015,0,Expected
2016,13,HGT_Junction
2017,2,Expected
2018,4,HGT_Junction
2019,0,Expected
2020,1,HGT_Junction
2021,0,Expected
2022,1,HGT_Junction
2023,0,Expected
2024,0,HGT_Junction
2025,0,Expected
2026,8,HGT_Junction
2027,0,Expected
2028,11,HGT_Junction
2029,0,Expected
2030,0,HGT_Junction
2031,1,Expected
2032,1,HGT_Junction
2033,0,Expected
2034,0,HGT_Junction
2035,0,Expected
2036,0,HGT_Junction
2037,0,Expected
2038,0,HGT_Junction
2039,1,Expected
2040,4,HGT_Junction
2041,1,Expected
2042,16,HGT_Junction
2043,1,Expected
2044,0,HGT_Junction
2045,2,Expected
2046,1,HGT_Junction
2047,0,Expected
2048,0,HGT_Junction
2049,0,Expected
2050,0,HGT_Junction
2051,1,Expected
2052,0,HGT_Junction
2053,1,Expected
2054,3,HGT_Junction
2055,0,Expected
2056,7,HGT_Junction
2057,1,Expected
2058,2,HGT_Junction
2059,1,Expected
2060,2,HGT_Junction
2061,0,Expected
2062,0,HGT_Junction
2063,2,Expected
2064,4,HGT_Junction
2065,0,Expected
2066,13,HGT_Junction
2067,1,Expected
2068,2,HGT_Junction
2069,3,Expected
2070,0,HGT_Junction
2071,1,Expected
2072,2,HGT_Junction
2073,0,Expected
2074,2,HGT_Junction
2075,1,Expected
2076,0,HGT_Junction
2077,0,Expected
2078,1,HGT_Junction
2079,1,Expected
2080,20,HGT_Junction
2081,0,Expected
2082,0,HGT_Junction
2083,1,Expected
2084,19,HGT_Junction
2085,0,Expected
2086,1,HGT_Junction
2087,0,Expected
2088,0,HGT_Junction
2089,2,Expected
2090,18,HGT_Junction
2091,4,Expected
2092,0,HGT_Junction
2093,0,Expected
2094,4,HGT_Junction
2095,0,Expected
2096,9,HGT_Junction
2097,2,Expected
2098,0,HGT_Junction
2099,0,Expected
2100,1,HGT_Junction
2101,0,Expected
2102,5,HGT_Junction
2103,0,Expected
2104,0,HGT_Junction
2105,1,Expected
2106,2,HGT_Junction
2107,0,Expected
2108,1,HGT_Junction
2109,0,Expected
2110,1,HGT_Junction
2111,1,Expected
2112,1,HGT_Junction
2113,0,Expected
2114,2,HGT_Junction
2115,0,Expected
2116,0,HGT_Junction
2117,1,Expected
2118,0,HGT_Junction
2119,1,Expected
2120,1,HGT_Junction
2121,0,Expected
2122,1,HGT_Junction
2123,1,Expected
2124,7,HGT_Junction
2125,6,Expected
2126,0,HGT_Junction
2127,0,Expected
2128,1,HGT_Junction
2129,5,Expected
2130,2,HGT_Junction
2131,0,Expected
2132,2,HGT_Junction
2133,2,Expected
2134,0,HGT_Junction
2135,4,Expected
2136,3,HGT_Junction
2137,8,Expected
2138,20,HGT_Junction
2139,4,Expected
2140,0,HGT_Junction
2141,1,Expected
2142,10,HGT_Junction
2143,1,Expected
2144,1,HGT_Junction
2145,0,Expected
2146,17,HGT_Junction
2147,0,Expected
2148,1,HGT_Junction
2149,2,Expected
2150,1,HGT_Junction
2151,0,Expected
2152,1,HGT_Junction
2153,0,Expected
2154,6,HGT_Junction
2155,1,Expected
2156,16,HGT_Junction
2157,2,Expected
2158,1,HGT_Junction
2159,1,Expected
2160,9,HGT_Junction
2161,1,Expected
2162,5,HGT_Junction
2163,1,Expected
2164,0,HGT_Junction
2165,1,Expected
2166,2,HGT_Junction
2167,0,Expected
2168,1,HGT_Junction
2169,2,Expected
2170,2,HGT_Junction
2171,2,Expected
2172,6,HGT_Junction
2173,6,Expected
2174,2,HGT_Junction
2175,1,Expected
2176,2,HGT_Junction
2177,1,Expected
2178,1,HGT_Junction
2179,0,Expected
2180,1,HGT_Junction
2181,1,Expected
2182,1,HGT_Junction
2183,2,Expected
2184,0,HGT_Junction
2185,0,Expected
2186,3,HGT_Junction
2187,0,Expected
2188,2,HGT_Junction
2189,2,Expected
2190,1,HGT_Junction
2191,0,Expected
2192,0,HGT_Junction
2193,1,Expected
2194,2,HGT_Junction
2195,0,Expected
2196,1,HGT_Junction
2197,0,Expected
2198,1,HGT_Junction
2199,1,Expected
2200,18,HGT_Junction
2201,13,Expected
2202,0,HGT_Junction
2203,2,Expected
2204,1,HGT_Junction
2205,1,Expected
2206,1,HGT_Junction
2207,1,Expected
2208,4,HGT_Junction
2209,1,Expected
2210,0,HGT_Junction
2211,0,Expected
2212,2,HGT_Junction
2213,4,Expected
2214,1,HGT_Junction
2215,2,Expected
2216,4,HGT_Junction
2217,0,Expected
2218,5,HGT_Junction
2219,1,Expected
2220,1,HGT_Junction
2221,2,Expected
2222,1,HGT_Junction
2223,3,Expected
2224,20,HGT_Junction
2225,0,Expected
2226,0,HGT_Junction
2227,0,Expected
2228,1,HGT_Junction
2229,1,Expected
2230,1,HGT_Junction
2231,0,Expected
2232,0,HGT_Junction
2233,0,Expected
2234,1,HGT_Junction
2235,2,Expected
2236,1,HGT_Junction
2237,1,Expected
2238,0,HGT_Junction
2239,1,Expected
2240,5,HGT_Junction
2241,5,Expected
2242,1,HGT_Junction
2243,0,Expected
2244,0,HGT_Junction
2245,4,Expected
2246,3,HGT_Junction
2247,3,Expected
2248,0,HGT_Junction
2249,0,Expected
2250,2,HGT_Junction
2251,11,Expected
2252,16,HGT_Junction
2253,0,Expected
2254,14,HGT_Junction
2255,0,Expected
2256,0,HGT_Junction
2257,0,Expected
2258,5,HGT_Junction
2259,4,Expected
2260,10,HGT_Junction
2261,1,Expected
2262,4,HGT_Junction
2263,0,Expected
2264,4,HGT_Junction
2265,1,Expected
2266,0,HGT_Junction
2267,1,Expected
2268,0,HGT_Junction
2269,1,Expected
2270,1,HGT_Junction
2271,1,Expected
2272,20,HGT_Junction
2273,1,Expected
2274,5,HGT_Junction
2275,1,Expected
2276,20,HGT_Junction
2277,1,Expected
2278,0,HGT_Junction
2279,0,Expected
2280,1,HGT_Junction
2281,0,Expected
2282,1,HGT_Junction
2283,0,Expected
2284,0,HGT_Junction
2285,0,Expected
2286,0,HGT_Junction
2287,4,Expected
2288,2,HGT_Junction
2289,4,Expected
2290,0,HGT_Junction
2291,1,Expected
2292,15,HGT_Junction
2293,1,Expected
2294,18,HGT_Junction
2295,1,Expected
2296,4,HGT_Junction
2297,1,Expected
2298,18,HGT_Junction
2299,0,Expected
2300,1,HGT_Junction
2301,1,Expected
2302,1,HGT_Junction
2303,3,Expected
2304,5,HGT_Junction
2305,0,Expected
2306,3,HGT_Junction
2307,1,Expected
2308,0,HGT_Junction
2309,0,Expected
2310,3,HGT_Junction
2311,1,Expected
2312,1,HGT_Junction
2313,4,Expected
2314,2,HGT_Junction
2315,0,Expected
2316,2,HGT_Junction
2317,1,Expected
2318,0,HGT_Junction
2319,0,Expected
2320,4,HGT_Junction
2321,0,Expected
2322,1,HGT_Junction
2323,1,Expected
2324,0,HGT_Junction
2325,2,Expected
2326,5,HGT_Junction
2327,0,Expected
2328,0,HGT_Junction
2329,0,Expected
2330,1,HGT_Junction
2331,1,Expected
2332,0,HGT_Junction
2333,3,Expected
2334,3,HGT_Junction
2335,1,Expected
2336,5,HGT_Junction
2337,0,Expected
2338,10,HGT_Junction
2339,2,Expected
2340,19,HGT_Junction
2341,5,Expected
2342,11,HGT_Junction
2343,4,Expected
2344,1,HGT_Junction
2345,0,Expected
2346,2,HGT_Junction
2347,1,Expected
2348,0,HGT_Junction
2349,0,Expected
2350,0,HGT_Junction
2351,0,Expected
2352,20,HGT_Junction
2353,2,Expected
2354,4,HGT_Junction
2355,0,Expected
2356,1,HGT_Junction
2357,3,Expected
2358,0,HGT_Junction
2359,1,Expected
2360,0,HGT_Junction
2361,0,Expected
2362,1,HGT_Junction
2363,1,Expected
2364,1,HGT_Junction
2365,0,Expected
2366,0,HGT_Junction
2367,5,Expected
2368,0,HGT_Junction
2369,3,Expected
2370,2,HGT_Junction
2371,0,Expected
2372,7,HGT_Junction
2373,1,Expected
2374,0,HGT_Junction
2375,0,Expected
2376,1,HGT_Junction
2377,0,Expected
2378,20,HGT_Junction
2379,1,Expected
2380,1,HGT_Junction
2381,0,Expected
2382,2,HGT_Junction
2383,0,Expected
2384,18,HGT_Junction
2385,1,Expected
2386,0,HGT_Junction
2387,4,Expected
2388,12,HGT_Junction
2389,1,Expected
2390,0,HGT_Junction
2391,4,Expected
2392,1,HGT_Junction
2393,1,Expected
2394,3,HGT_Junction
2395,7,Expected
2396,2,HGT_Junction
2397,5,Expected
2398,10,HGT_Junction
2399,1,Expected
2400,0,HGT_Junction
2401,0,Expected
2402,5,HGT_Junction
2403,0,Expected
2404,0,HGT_Junction
2405,5,Expected
2406,3,HGT_Junction
2407,0,Expected
2408,0,HGT_Junction
2409,1,Expected
2410,1,HGT_Junction
2411,1,Expected
2412,0,HGT_Junction
2413,0,Expected
2414,0,HGT_Junction
2415,0,Expected
2416,1,HGT_Junction
2417,0,Expected
2418,2,HGT_Junction
2419,1,Expected
2420,0,HGT_Junction
2421,4,Expected
2422,1,HGT_Junction
2423,1,Expected
2424,0,HGT_Junction
2425,8,Expected
2426,0,HGT_Junction
2427,1,Expected
2428,0,HGT_Junction
2429,1,Expected
2430,0,HGT_Junction
2431,7,Expected
2432,1,HGT_Junction
2433,4,Expected
2434,1,HGT_Junction
2435,2,Expected
2436,1,HGT_Junction
2437,0,Expected
2438,7,HGT_Junction
2439,0,Expected
2440,0,HGT_Junction
2441,4,Expected
2442,1,HGT_Junction
2443,0,Expected
2444,0,HGT_Junction
2445,5,Expected
2446,0,HGT_Junction
2447,2,Expected
2448,5,HGT_Junction
2449,5,Expected
2450,1,HGT_Junction
2451,0,Expected
2452,10,HGT_Junction
2453,1,Expected
2454,0,HGT_Junction
2455,1,Expected
2456,0,HGT_Junction
2457,2,Expected
2458,1,HGT_Junction
2459,1,Expected
2460,4,HGT_Junction
2461,7,Expected
2462,4,HGT_Junction
2463,0,Expected
2464,4,HGT_Junction
2465,4,Expected
2466,2,HGT_Junction
2467,1,Expected
2468,0,HGT_Junction
2469,1,Expected
2470,0,HGT_Junction
2471,2,Expected
2472,1,HGT_Junction
2473,5,Expected
2474,0,HGT_Junction
2475,5,Expected
2476,2,HGT_Junction
2477,1,Expected
2478,1,HGT_Junction
2479,0,Expected
2480,0,HGT_Junction
2481,1,Expected
2482,1,HGT_Junction
2483,2,Expected
2484,1,HGT_Junction
2485,0,Expected
2486,13,HGT_Junction
2487,3,Expected
2488,1,HGT_Junction
2489,2,Expected
2490,1,HGT_Junction
2491,0,Expected
2492,5,HGT_Junction
2493,2,Expected
2494,5,HGT_Junction
2495,1,Expected
2496,2,HGT_Junction
2497,1,Expected
2498,0,HGT_Junction
2499,0,Expected
2500,1,HGT_Junction
2501,1,Expected
2502,1,HGT_Junction
2503,2,Expected
2504,1,HGT_Junction
2505,0,Expected
2506,0,HGT_Junction
2507,1,Expected
2508,3,HGT_Junction
2509,1,Expected
2510,1,HGT_Junction
2511,1,Expected
2512,0,HGT_Junction
2513,2,Expected
2514,1,HGT_Junction
2515,1,Expected
2516,2,HGT_Junction
2517,2,Expected
2518,1,HGT_Junction
2519,0,Expected
2520,1,HGT_Junction
2521,0,Expected
2522,0,HGT_Junction
2523,0,Expected
2524,5,HGT_Junction
2525,1,Expected
2526,20,HGT_Junction
2527,2,Expected
2528,17,HGT_Junction
2529,0,Expected
2530,1,HGT_Junction
2531,0,Expected
2532,1,HGT_Junction
2533,1,Expected
2534,10,HGT_Junction
2535,0,Expected
2536,1,HGT_Junction
2537,0,Expected
2538,1,HGT_Junction
2539,7,Expected
2540,0,HGT_Junction
2541,0,Expected
2542,0,HGT_Junction
2543,3,Expected
2544,1,HGT_Junction
2545,1,Expected
2546,20,HGT_Junction
2547,1,Expected
2548,1,HGT_Junction
2549,2,Expected
2550,0,HGT_Junction
2551,0,Expected
